46.5,12.5,-25.0,32.2
54.5,12.5,-22.8,32.2
21.5,83.5,9.4,45.0
-17.5,-66.5,-1.7,29.4
34.5,-120.5,5.8,31.3
33.5,-7.5,1.9,37.4
60.5,-111.5,-40.9,32.4
60.5,11.5,-31.1,35.0
55.5,21.5,-38.9,32.8
-17.5,-63.5,7.2,36.7
32.5,-103.5,-14.2,42.4
25.5,88.5,2.8,40.6
63.5,-68.5,-41.4,19.6
35.5,-78.5,-9.8,27.4
39.5,-74.5,-12.8,37.8
47.5,11.5,-32.2,33.9
-17.5,140.5,7.2,39.3
32.5,-99.5,-13.7,41.3
23.5,90.5,4.6,40.7
24.5,92.5,8.0,36.8
60.5,-128.5,-51.4,31.1
51.5,178.5,-0.4,17.4
24.5,73.5,-1.7,37.2
46.5,15.5,-27.2,32.2
-2.5,140.5,20.2,36.3
41.5,-92.5,-21.7,36.7
6.5,-58.5,18.5,36.3
60.5,25.5,-27.8,27.8
37.5,-77.5,-17.0,39.1
48.5,-112.5,-40.3,32.9
35.5,23.5,1.1,37.2
34.5,135.5,-2.6,20.7
39.5,32.5,-14.8,39.1
52.5,-168.5,-9.2,17.4
24.5,77.5,1.7,45.0
-2.5,-41.5,20.7,36.8
-6.5,140.5,16.9,37.4
-33.5,150.5,-2.3,45.6
43.5,20.5,-16.1,37.8
-24.5,-49.5,0.0,27.8
18.5,78.5,8.3,43.9
22.5,97.5,5.2,37.9
-28.5,-70.5,-48.9,32.8
29.5,-95.5,-5.9,37.9
24.5,88.5,8.9,40.6
49.5,10.5,-28.9,36.1
46.5,-64.5,-28.1,35.2
38.5,-104.5,-29.2,39.1
-14.5,132.5,5.7,39.5
-21.5,164.5,6.9,34.6
6.5,79.5,16.9,37.2
-20.5,-66.5,-17.8,27.2
43.5,17.5,-1.1,37.8
28.5,68.5,0.0,50.0
67.5,-50.5,-37.0,21.8
61.5,-149.5,-33.1,26.8
36.5,-79.5,-12.6,26.8
31.5,-109.5,-8.1,40.2
64.5,-145.5,-38.1,7.4
65.5,-163.5,-29.8,21.3
-52.5,-75.5,1.1,16.1
13.5,-90.5,12.4,36.3
-10.5,-36.5,20.0,30.0
28.5,-89.5,-3.1,33.5
5.5,119.5,22.4,36.8
45.5,5.5,8.5,24.1
39.5,-104.5,-26.4,37.4
65.5,14.5,-35.0,30.0
5.5,-55.5,17.4,36.8
68.5,-166.5,-38.1,14.6
41.5,13.5,10.2,30.2
22.5,85.5,9.4,35.6
36.5,-119.5,-3.1,43.5
49.5,15.5,-30.0,33.9
53.5,19.5,-32.8,25.0
29.5,-83.5,-2.6,28.5
17.5,80.5,11.7,44.4
31.5,-92.5,-8.1,40.2
50.5,17.5,-33.9,31.1
-33.5,-78.5,2.8,22.2
19.5,82.5,8.3,40.6
39.5,21.5,-1.1,36.1
-19.5,-47.5,6.1,32.2
63.5,-160.5,-39.2,26.3
66.5,-53.5,-28.1,19.6
-27.5,-48.5,6.1,32.2
-37.5,144.5,-0.3,40.9
30.5,-91.5,-6.5,37.4
28.5,-82.5,-4.8,40.7
57.5,-152.5,-12.8,21.8
39.5,-79.5,-23.7,34.6
40.5,-82.5,-1.5,34.6
30.5,-9.5,8.0,47.9
9.5,79.5,18.9,45.0
-19.5,-46.5,7.2,28.9
63.5,-123.5,-41.1,31.8
30.5,109.5,5.8,37.9
-4.5,-81.5,15.0,33.5
-26.5,-49.5,5.0,28.9
-30.5,153.5,3.0,42.6
53.5,9.5,-20.0,33.9
41.5,-85.5,-22.6,37.9
29.5,-81.5,-2.0,36.1
50.5,132.5,-40.0,-40.0
32.5,-88.5,-9.2,40.2
38.5,-103.5,-27.0,39.6
25.5,55.5,9.1,44.6
-11.5,-43.5,13.9,28.9
16.5,120.5,20.2,37.9
43.5,13.5,4.1,34.1
69.5,-105.5,-45.6,20.0
24.5,97.5,4.1,38.5
35.5,-106.5,-14.8,37.4
-43.5,-65.5,-7.8,31.1
53.5,15.5,-25.0,43.9
34.5,-3.5,5.2,35.2
-17.5,-44.5,12.8,28.9
-18.5,-39.5,11.1,30.0
33.5,-120.5,5.2,36.8
-40.5,-64.5,-6.1,31.1
70.5,-117.5,-43.9,22.8
21.5,75.5,4.4,46.1
-16.5,-41.5,15.0,27.8
-37.5,140.5,-2.5,38.9
30.5,76.5,0.6,46.7
-26.5,118.5,2.8,43.3
-27.5,-64.5,-2.8,32.2
-22.5,-65.5,-10.0,26.1
32.5,-106.5,-10.3,39.1
11.5,79.5,18.9,40.0
37.5,-87.5,-17.0,38.5
10.5,76.5,16.1,39.4
40.5,-79.5,-18.9,34.4
38.5,-94.5,-20.6,36.7
-9.5,-37.5,12.2,32.2
23.5,85.5,6.7,41.1
34.5,-83.5,-10.9,36.3
34.5,-114.5,-1.5,46.3
59.5,-134.5,-34.2,24.6
35.5,51.5,-7.0,41.3
22.5,75.5,3.3,42.8
63.5,-143.5,-46.1,28.0
-34.5,-58.5,-3.9,37.2
-0.5,-90.5,16.3,33.5
23.5,94.5,3.5,32.4
20.5,74.5,3.9,42.2
34.5,-99.5,-13.1,45.2
60.5,-131.5,-46.4,29.1
61.5,-117.5,-45.0,33.5
51.5,12.5,-25.0,37.8
55.5,-114.5,-35.3,33.5
43.5,-70.5,-12.0,34.6
54.5,13.5,-21.1,32.2
36.5,2.5,4.6,41.8
16.5,81.5,15.0,41.7
-35.5,-71.5,-2.2,33.9
-9.5,160.5,16.9,34.6
-21.5,-46.5,5.0,27.8
55.5,-131.5,-15.3,31.3
5.5,-0.5,17.4,37.4
53.5,8.5,-16.1,33.9
-28.5,114.5,3.3,42.6
29.5,-100.5,-4.2,42.4
-20.5,-54.5,3.9,35.0
34.5,-6.5,1.9,40.2
26.5,-81.5,0.2,39.1
36.5,-1.5,3.0,24.1
25.5,97.5,8.0,39.1
24.5,67.5,4.6,44.6
22.5,69.5,10.0,35.0
36.5,109.5,-25.3,32.9
58.5,-156.5,-38.6,28.5
63.5,-22.5,-14.8,23.0
36.5,-87.5,-14.2,39.1
26.5,96.5,5.8,37.9
56.5,-158.5,-26.4,26.8
8.5,-82.5,16.3,37.4
34.5,5.5,0.2,24.1
22.5,-72.5,14.6,33.5
12.5,77.5,11.9,37.9
25.5,71.5,3.3,46.1
52.5,-122.5,-22.6,35.7
24.5,89.5,8.9,46.1
32.5,20.5,3.0,41.8
-9.5,159.5,21.8,32.4
25.5,75.5,3.3,47.8
54.5,22.5,-26.1,30.0
21.5,88.5,14.4,33.3
64.5,-165.5,-37.0,24.6
-9.5,150.5,22.4,31.3
25.5,87.5,6.7,35.6
55.5,20.5,-33.9,26.1
38.5,-85.5,-25.9,39.6
59.5,-161.5,-35.3,22.4
31.5,130.5,-3.1,30.7
15.5,-88.5,15.7,35.7
34.5,49.5,-10.9,40.2
54.5,8.5,-12.8,30.0
27.5,77.5,0.8,47.9
6.5,-11.5,18.5,33.5
12.5,-86.5,15.6,36.8
-23.5,-44.5,12.2,32.2
35.5,139.5,-6.5,32.4
-6.5,149.5,22.4,35.7
44.5,12.5,1.9,32.4
47.5,-117.5,-21.4,40.2
-20.5,118.5,6.1,45.9
36.5,-86.5,-13.1,40.7
-47.5,-65.5,-7.2,32.2
32.5,72.5,0.0,48.9
60.5,-99.5,-46.1,28.3
42.5,-82.5,-22.0,37.4
-15.5,-5.5,10.7,24.6
51.5,7.5,-27.2,37.8
40.5,16.5,-7.0,37.4
26.5,-80.5,1.9,37.4
33.5,40.5,-5.9,43.5
18.5,98.5,9.4,38.9
-13.5,-76.5,11.1,30.0
14.5,78.5,15.6,42.8
7.5,-80.5,19.6,32.9
-0.5,-78.5,1.1,25.0
60.5,-132.5,-45.3,27.4
53.5,7.5,-17.2,35.0
52.5,-172.5,-5.9,25.7
12.5,121.5,22.4,32.4
25.5,101.5,-3.1,30.7
-21.5,145.5,14.6,36.3
29.5,-98.5,-8.1,40.7
71.5,-156.5,-40.9,9.6
-27.5,-55.5,0.0,32.8
-32.5,141.5,24.4,25.6
30.5,107.5,0.8,39.1
30.5,67.5,-12.8,38.3
-24.5,-65.5,-12.2,32.8
60.5,-149.5,-15.9,22.4
-27.5,152.5,-2.0,41.3
51.5,6.5,-37.8,37.8
11.5,92.5,22.2,31.1
-22.5,-45.5,5.0,30.0
34.5,-98.5,-15.9,41.8
29.5,-94.5,-0.9,35.7
-10.5,-65.5,10.0,37.8
17.5,73.5,7.8,37.8
40.5,-75.5,-18.1,37.4
22.5,86.5,9.6,46.3
23.5,72.5,7.2,45.6
-22.5,166.5,8.5,35.2
31.5,-98.5,-5.3,34.6
-29.5,-66.5,-1.1,32.8
31.5,-102.5,-12.6,41.8
39.5,9.5,-2.6,37.4
63.5,10.5,-22.8,30.0
-55.5,-67.5,-6.1,18.9
24.5,141.5,14.6,35.2
33.5,-88.5,-9.8,40.7
60.5,-137.5,-38.6,28.0
-35.5,149.5,-7.0,38.9
-20.5,-70.5,2.2,22.8
42.5,11.5,-3.1,33.5
44.5,11.5,-7.0,21.8
45.5,-122.5,-11.5,41.8
13.5,123.5,21.3,34.1
28.5,71.5,-0.6,46.7
64.5,-139.5,-48.3,30.0
-12.5,130.5,11.6,37.4
27.5,81.5,5.6,46.1
7.5,151.5,24.6,27.4
19.5,-70.5,13.3,36.7
39.5,-84.5,-22.6,39.1
4.5,-7.5,19.6,32.9
35.5,-79.5,-14.2,39.6
26.5,-97.5,-12.0,39.1
10.5,77.5,6.7,31.1
16.5,-169.5,21.8,31.3
43.5,21.5,-28.9,36.1
22.5,81.5,9.4,47.8
61.5,-129.5,-49.4,28.3
21.5,95.5,19.1,42.9
51.5,15.5,-23.9,38.9
-15.5,167.5,17.4,33.5
-8.5,157.5,21.3,32.9
21.5,-159.5,13.0,32.9
49.5,2.5,-15.0,32.8
-23.5,-45.5,7.2,31.1
-9.5,147.5,17.4,35.2
-36.5,-73.5,-10.0,37.8
42.5,-102.5,-32.5,37.9
-39.5,-73.5,-2.2,22.2
41.5,8.5,6.9,35.7
-23.5,133.5,-3.3,44.0
17.5,75.5,8.3,43.9
30.5,23.5,3.0,41.3
6.5,3.5,19.6,32.4
61.5,-139.5,-42.0,26.3
17.5,78.5,8.9,41.1
-23.5,-70.5,5.0,28.3
16.5,82.5,14.4,42.2
-16.5,-47.5,11.1,27.2
38.5,-123.5,0.2,28.5
26.5,91.5,9.4,37.9
-26.5,146.5,-0.3,41.4
41.5,-71.5,-23.7,36.7
-23.5,150.5,-0.1,39.6
20.5,58.5,14.6,42.4
61.5,-113.5,-38.6,32.2
-45.5,-72.5,-7.2,22.2
-26.5,-51.5,-3.9,31.1
1.5,131.5,23.5,34.1
21.5,81.5,12.2,45.6
23.5,91.5,6.9,37.9
38.5,-92.5,-20.6,36.7
29.5,-90.5,-2.6,33.9
9.5,-80.5,20.7,30.7
54.5,7.5,-15.0,27.8
34.5,71.5,1.1,46.1
61.5,-118.5,-39.2,30.7
-16.5,-71.5,2.2,25.6
53.5,21.5,-32.2,30.0
13.5,144.5,21.3,35.7
25.5,68.5,3.3,46.8
-23.5,-64.5,-2.2,42.8
52.5,-108.5,-44.4,37.8
52.5,19.5,-22.8,30.0
41.5,-93.5,-22.8,37.2
66.5,-50.5,-37.5,21.3
50.5,1.5,-15.0,35.0
-14.5,-42.5,13.9,28.9
4.5,-52.5,19.1,34.6
37.5,-76.5,-14.4,38.5
53.5,10.5,-21.1,36.1
43.5,7.5,1.3,26.3
47.5,10.5,-28.9,33.9
26.5,64.5,-3.9,38.3
20.5,81.5,8.9,42.2
28.5,73.5,-1.7,48.9
64.5,-158.5,-45.3,27.4
-18.5,-57.5,7.8,39.4
29.5,-82.5,-5.3,36.8
39.5,8.5,-0.9,37.4
70.5,-21.5,-38.6,18.5
-33.5,-71.5,3.9,20.0
60.5,-145.5,-27.0,26.8
-21.5,-64.5,6.1,33.3
-34.5,138.5,-1.1,42.2
-15.5,-53.5,8.9,32.8
29.5,47.5,9.4,41.7
62.5,-131.5,-39.8,21.8
11.5,75.5,20.0,34.4
36.5,11.5,11.9,35.2
27.5,-82.5,-2.6,37.9
42.5,-112.5,-22.0,36.3
39.5,-123.5,1.3,31.3
25.5,64.5,6.7,42.2
53.5,-101.5,-44.2,33.5
51.5,179.5,-8.7,17.4
13.5,121.5,21.8,32.9
25.5,114.5,-2.6,17.4
36.5,-90.5,-14.2,40.2
31.5,-103.5,-13.1,42.9
13.5,-60.5,19.1,33.5
25.5,85.5,8.3,42.2
1.5,-78.5,21.1,40.0
31.5,61.5,-5.0,41.7
8.5,81.5,22.8,35.0
46.5,14.5,-23.9,31.1
33.5,-114.5,-1.5,47.4
-18.5,-48.5,7.8,27.8
12.5,-68.5,21.3,34.6
25.5,78.5,5.0,47.2
15.5,78.5,11.1,42.8
49.5,16.5,-25.0,32.8
52.5,10.5,-26.1,36.1
59.5,-97.5,-40.9,29.6
43.5,6.5,19.1,35.2
58.5,-111.5,-43.6,32.9
44.5,20.5,1.9,37.4
35.5,74.5,-6.7,42.2
-7.5,155.5,23.5,33.5
31.5,-81.5,-3.9,36.7
29.5,106.5,-1.5,37.9
26.5,106.5,-6.5,24.1
32.5,-96.5,-13.7,42.4
40.5,18.5,-2.0,37.9
15.5,32.5,8.0,45.2
-28.5,-54.5,1.1,28.9
52.5,-102.5,-39.2,35.7
-1.5,-47.5,19.6,32.4
58.5,-94.5,-44.2,32.4
36.5,-115.5,-8.7,47.9
15.5,120.5,19.1,36.8
-15.5,145.5,8.0,40.2
37.5,-122.5,-1.7,33.9
61.5,-121.5,-47.2,33.3
22.5,-80.5,8.9,35.0
-35.5,-72.5,0.0,30.0
23.5,78.5,-5.0,43.3
51.5,8.5,-28.9,33.9
36.5,-121.5,-3.7,39.6
-29.5,-53.5,2.8,32.2
43.5,-75.5,-32.2,35.7
-38.5,147.5,-4.9,41.1
56.5,-94.5,-40.9,31.8
33.5,-4.5,-1.5,42.4
11.5,13.5,-12.0,42.9
44.5,-85.5,-20.0,36.7
45.5,-108.5,-25.3,37.9
30.5,31.5,5.8,43.5
52.5,23.5,-26.1,30.0
-1.5,149.5,22.4,33.5
-26.5,-65.5,-2.2,32.2
21.5,-77.5,11.3,36.8
7.5,124.5,19.6,36.3
22.5,88.5,6.9,42.4
60.5,-121.5,-42.5,34.1
-17.5,-67.5,-12.2,26.1
46.5,-109.5,-29.2,32.9
17.5,-61.5,19.1,31.8
-15.5,-56.5,6.1,33.9
27.5,79.5,2.2,45.6
10.5,-74.5,20.0,36.1
-50.5,-72.5,-7.8,20.0
58.5,-122.5,-45.9,35.7
55.5,-125.5,-33.1,31.3
51.5,16.5,-28.9,41.1
61.5,-94.5,-42.5,26.8
12.5,74.5,18.3,37.8
60.5,-43.5,-17.0,19.1
46.5,-68.5,-33.7,36.3
43.5,4.5,-6.5,36.8
-22.5,-47.5,3.9,31.1
26.5,-98.5,-2.0,41.3
29.5,75.5,-0.6,46.1
17.5,-76.5,14.1,35.2
-31.5,-54.5,2.2,30.0
21.5,90.5,21.3,32.9
42.5,-73.5,-24.4,35.0
-13.5,-176.5,21.3,33.5
70.5,23.5,-16.1,22.8
49.5,23.5,-25.0,28.9
27.5,94.5,6.3,37.4
31.5,-89.5,-8.1,39.6
49.5,25.5,-20.0,25.0
29.5,79.5,-2.8,30.6
11.5,125.5,21.3,37.4
-9.5,-67.5,20.0,30.0
65.5,-18.5,-22.6,25.2
68.5,-134.5,-43.9,28.9
-20.5,-29.5,17.8,27.8
-17.5,-60.5,10.0,38.9
74.5,-83.5,-34.4,-6.7
40.5,-80.5,-19.2,32.4
52.5,174.5,-7.6,16.3
36.5,5.5,0.2,41.8
71.5,24.5,-15.0,21.1
-9.5,-40.5,17.2,31.1
1.5,-157.5,21.3,34.1
32.5,-111.5,-3.7,44.0
41.5,-74.5,-26.4,37.9
25.5,81.5,5.0,46.8
35.5,-117.5,-6.7,42.2
30.5,-73.5,0.6,47.2
34.5,-119.5,-1.5,40.2
34.5,-76.5,-6.7,37.2
-14.5,-170.5,21.3,32.9
62.5,-163.5,-30.9,23.0
34.5,-118.5,-1.5,42.9
35.5,8.5,-0.9,30.2
25.5,103.5,-5.3,32.9
49.5,7.5,-13.9,31.1
-26.5,-58.5,2.8,36.1
-10.5,142.5,18.0,36.8
33.5,-104.5,-13.1,41.3
-12.5,143.5,14.1,37.9
26.5,92.5,5.8,37.4
26.5,78.5,3.9,39.4
14.5,76.5,15.0,38.9
62.5,-164.5,-20.3,23.5
59.5,-131.5,-22.6,24.6
25.5,32.5,1.3,46.8
23.5,97.5,4.6,29.1
-3.5,-32.5,-4.8,31.8
-0.5,132.5,19.1,36.3
3.5,172.5,21.3,32.9
57.5,-170.5,-20.3,16.3
65.5,-152.5,-47.0,29.1
-6.5,155.5,19.1,33.5
-1.5,138.5,22.4,33.5
43.5,-69.5,-20.6,32.8
65.5,-165.5,-46.4,23.5
-28.5,-65.5,0.0,42.8
13.5,100.5,14.4,38.9
47.5,5.5,1.3,24.6
34.5,77.5,-33.3,38.9
47.5,-122.5,-20.3,37.4
53.5,-0.5,-13.1,29.6
35.5,-100.5,-19.8,41.3
52.5,7.5,-40.0,36.1
-31.5,-68.5,-6.1,31.1
36.5,103.5,-13.1,14.6
-26.5,-69.5,0.0,17.2
38.5,21.5,0.0,38.9
-42.5,147.5,-1.2,37.9
-32.5,-68.5,-5.0,30.0
26.5,74.5,1.7,45.0
37.5,-95.5,-22.6,41.8
42.5,-87.5,-23.9,37.2
53.5,0.5,-9.8,29.1
36.5,7.5,4.1,39.6
28.5,62.5,-6.1,47.8
27.5,-97.5,-0.6,37.8
26.5,75.5,0.6,45.0
66.5,-162.5,-41.7,18.9
14.5,79.5,18.3,45.0
39.5,-96.5,-25.9,40.7
50.5,23.5,-27.8,28.9
-32.5,-70.5,-20.0,22.2
56.5,-64.5,-41.4,29.6
44.5,-112.5,-28.7,29.6
59.5,-127.5,-40.9,29.6
47.5,-54.5,-12.6,21.8
65.5,-36.5,-28.7,21.3
-19.5,-43.5,8.9,30.0
31.5,27.5,4.6,35.2
48.5,6.5,-13.1,13.0
21.5,79.5,8.3,46.1
39.5,-118.5,-15.0,38.9
31.5,69.5,-11.1,41.1
31.5,74.5,-0.6,47.8
-25.5,-50.5,2.8,28.9
23.5,69.5,5.0,43.3
-22.5,-42.5,7.2,31.1
20.5,-75.5,15.0,37.2
50.5,16.5,-30.0,38.9
35.5,75.5,-18.9,31.7
-9.5,152.5,21.3,36.3
-20.5,146.5,5.2,41.3
38.5,-98.5,-20.9,42.9
-2.5,-44.5,19.6,34.6
-8.5,179.5,23.3,34.1
11.5,162.5,24.1,34.1
10.5,78.5,17.2,40.6
31.5,121.5,-4.4,24.6
63.5,-77.5,-36.7,22.8
42.5,-106.5,-33.1,36.3
51.5,-0.5,-10.6,32.2
40.5,-88.5,-23.1,37.4
-22.5,-46.5,7.2,28.9
28.5,112.5,0.2,31.8
24.5,98.5,0.8,35.7
57.5,10.5,-22.2,31.1
49.5,6.5,-20.0,35.0
43.5,27.5,-11.1,32.2
47.5,6.5,-22.2,32.2
48.5,2.5,-13.9,36.3
34.5,-117.5,-11.5,44.0
-23.5,-46.5,7.2,32.8
40.5,-76.5,-20.9,37.9
49.5,8.5,-21.1,37.2
30.5,48.5,1.3,50.2
51.5,-178.5,-5.9,17.4
21.5,-158.5,9.6,34.1
32.5,13.5,0.8,47.9
19.5,72.5,8.9,43.9
21.5,72.5,5.6,42.2
53.5,-167.5,-39.2,19.1
60.5,-133.5,-45.9,28.5
57.5,-122.5,-34.2,31.3
-27.5,-66.5,-2.8,37.2
52.5,13.5,-22.8,37.2
21.5,76.5,5.6,44.4
62.5,-145.5,-38.1,24.1
19.5,84.5,15.0,41.1
40.5,-114.5,-16.4,40.7
16.5,74.5,7.8,46.1
35.5,-89.5,-13.1,39.1
56.5,9.5,-22.8,32.8
-0.5,-48.5,22.2,31.1
53.5,13.5,-23.9,35.0
-21.5,-43.5,6.1,32.2
53.5,-2.5,-11.1,31.1
54.5,-98.5,-44.2,31.8
39.5,-75.5,-18.7,37.2
41.5,-87.5,-17.6,33.5
41.5,-11.5,-11.5,20.7
10.5,122.5,23.0,34.6
23.5,103.5,8.5,31.8
-36.5,-65.5,-11.1,31.1
-18.5,-43.5,5.0,27.2
-29.5,-61.5,-2.2,37.8
-8.5,148.5,16.9,35.2
34.5,-79.5,-12.0,37.9
18.5,73.5,1.1,42.8
26.5,100.5,-7.0,29.1
23.5,113.5,5.2,25.2
30.5,-93.5,-8.1,39.6
59.5,-146.5,-7.0,17.4
22.5,108.5,5.8,37.9
40.5,-74.5,-17.6,37.2
42.5,-83.5,-23.1,36.3
50.5,-64.5,-35.3,28.0
39.5,116.5,-13.7,20.2
30.5,-85.5,-5.9,38.5
59.5,-135.5,-20.3,27.4
54.5,21.5,-31.1,25.0
24.5,84.5,2.2,47.4
33.5,-117.5,-3.3,42.2
42.5,9.5,-3.1,34.1
32.5,-64.5,8.5,32.4
40.5,-112.5,-24.2,40.7
2.5,129.5,20.7,35.2
32.5,-115.5,-0.4,46.1
73.5,-85.5,-46.7,15.6
38.5,13.5,1.3,43.5
33.5,130.5,-1.5,0.8
32.5,-114.5,1.3,47.9
40.5,28.5,-0.9,39.6
55.5,-162.5,-20.3,21.3
-9.5,-158.5,23.0,34.1
14.5,-17.5,13.0,39.1
-26.5,-52.5,-1.1,31.1
-18.5,-59.5,9.4,40.0
65.5,-150.5,-47.0,28.5
-13.5,-43.5,17.2,31.1
37.5,62.5,2.8,2.8
23.5,-166.5,17.8,30.0
56.5,-120.5,-40.3,32.9
-34.5,148.5,-3.9,39.4
33.5,49.5,-12.6,41.8
19.5,74.5,5.0,41.1
49.5,18.5,-13.9,28.9
25.5,63.5,8.3,42.8
-11.5,-68.5,12.2,33.3
0.5,-176.5,21.8,32.4
30.5,104.5,-3.1,36.8
23.5,106.5,4.6,39.1
51.5,4.5,-16.1,37.8
34.5,75.5,-33.9,48.3
27.5,110.5,19.6,34.1
42.5,-72.5,-27.5,36.8
42.5,-78.5,-25.3,33.5
29.5,77.5,-7.2,44.4
33.5,-118.5,-0.9,40.2
10.5,-61.5,16.3,35.2
78.5,13.5,-27.8,5.0
33.5,-78.5,-10.9,37.4
-21.5,115.5,7.1,46.2
41.5,-103.5,-25.3,39.6
-1.5,136.5,18.5,35.7
33.5,70.5,-11.7,42.2
61.5,-132.5,-29.2,25.7
37.5,-85.5,-15.9,36.8
40.5,-100.5,-22.6,40.7
26.5,111.5,0.2,36.3
34.5,-87.5,-11.5,39.1
46.5,-60.5,-23.7,34.6
30.5,-88.5,-5.9,37.9
24.5,87.5,5.0,37.8
33.5,-112.5,-3.1,45.7
63.5,-18.5,-13.7,19.1
-6.5,-39.5,21.1,33.9
23.5,77.5,5.6,44.4
52.5,15.5,-22.2,32.8
28.5,50.5,-1.7,37.8
-22.5,-48.5,2.2,33.9
30.5,114.5,-2.6,28.0
-7.5,-47.5,18.9,31.1
38.5,-117.5,-17.0,39.6
32.5,48.5,1.9,50.7
0.5,0.5,-11.5,37.4
1.5,172.5,23.0,34.6
28.5,104.5,-0.4,38.5
64.5,-21.5,-15.3,20.7
-44.5,-70.5,-8.9,18.9
20.5,70.5,-0.6,36.1
26.5,112.5,0.2,36.8
35.5,-91.5,-14.2,42.4
21.5,96.5,20.2,40.7
48.5,20.5,-13.9,27.8
61.5,-45.5,-25.9,22.4
-54.5,-68.5,-7.2,21.1
-24.5,-62.5,-1.1,32.2
30.5,-90.5,-2.6,36.8
8.5,76.5,20.0,36.1
32.5,-92.5,-9.8,40.7
-2.5,-81.5,16.3,31.3
38.5,-74.5,-9.4,35.0
26.5,93.5,6.9,35.2
39.5,-121.5,-4.2,44.6
42.5,-85.5,-26.4,36.8
32.5,-93.5,-12.0,40.2
22.5,87.5,8.5,45.2
53.5,6.5,-15.0,28.9
27.5,88.5,0.0,20.6
-20.5,140.5,2.9,45.7
18.5,-66.5,12.4,35.7
19.5,-155.5,14.6,30.7
35.5,24.5,0.0,41.1
25.5,61.5,6.1,48.5
-21.5,-175.5,9.6,31.8
-31.5,-58.5,-2.8,32.2
22.5,-159.5,13.5,32.9
-34.5,150.5,-1.6,41.2
51.5,13.5,-41.1,37.2
34.5,-77.5,-11.5,38.5
53.5,18.5,-32.2,37.8
-8.5,151.5,21.3,32.4
-27.5,-50.5,2.2,28.9
16.5,79.5,10.6,44.4
59.5,-124.5,-27.0,31.8
-20.5,-41.5,15.0,31.1
38.5,-77.5,-16.7,37.8
